Now You See Me,2013,7.3,2.35,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Grown Ups,2010,6,1.85,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Terminal,2004,7.3,1.85,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Shark Tale,2004,6,1.85,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Munich,2005,7.6,2.35,Drama|History|Thriller,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
The Man from U.N.C.L.E.,2015,7.3,2.35,Action|Adventure|Comedy,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immortals,2011,6.1,1.85,Action|Drama|Fantasy|Romance,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Unbreakable,2000,7.2,2.35,Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
Minions,2015,6.4,1.85,Action|Animation|Comedy|Family|Sci-Fi,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Sucker Punch,2011,6.1,2.35,Action|Fantasy,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Funny People,2009,6.4,1.85,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Kingdom,2007,7.1,2.35,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Talladega Nights: The Ballad of Ricky Bobby,2006,6.6,2.35,Action|Comedy|Sport,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Braveheart,1995,8.4,2.35,Biography|Drama|History|War,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Jarhead,2005,7.1,2.35,Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Simpsons Movie,2007,7.4,2.35,Adventure|Animation|Comedy,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Village,2004,6.5,1.85,Drama|Mystery|Romance|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
Signs,2002,6.7,1.85,Drama|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Shrek 2,2004,7.2,1.85,Adventure|Animation|Comedy|Family|Fantasy|Romance,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Cars,2006,7.2,2.35,Adventure|Animation|Comedy|Family|Sport,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
xXx,2002,5.8,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Inglourious Basterds,2009,8.3,2.35,Adventure|Drama|War,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Hook,1991,6.7,2.35,Adventure|Comedy|Family|Fantasy,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Hercules,2014,6,2.35,Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Hard 2,1990,7.1,2.35,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S.W.A.T.,2003,6,2.35,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Vanilla Sky,2001,6.9,1.85,Fantasy|Mystery|Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
AVP: Alien vs. Predator,2004,5.6,2.35,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
We Were Soldiers,2002,7.1,2.35,Action|Drama|History|War,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Olympus Has Fallen,2013,6.5,2.35,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Battle Los Angeles,2011,5.8,2.35,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Monuments Men,2014,6.1,2.35,Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Abyss,1989,7.6,2.35,Adventure|Drama|Sci-Fi|Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Dracula Untold,2014,6.3,2.35,Action|Drama|Fantasy|Horror|War,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
Stardust,2007,7.7,2.35,Adventure|Family|Fantasy|Romance,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Underworld: Awakening,2012,6.4,2.35,Action|Fantasy|Horror,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Killer Elite,2011,6.5,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Escape Plan,2013,6.7,2.35,Action|Crime|Mystery|Sci-Fi|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
The Twilight Saga: Eclipse,2010,4.9,2.35,Adventure|Drama|Fantasy|Romance,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
The Score,2001,6.8,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Despicable Me,2010,7.7,1.85,Animation|Comedy|Family,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ted 2,2015,6.4,2.35,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hall Pass,2011,5.9,2.35,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Insider,1999,7.9,2.35,Biography|Drama|Thriller,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Body of Lies,2008,7.1,2.35,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Abraham Lincoln: Vampire Hunter,2012,5.9,2.35,Action|Fantasy|Horror,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Saving Private Ryan,1998,8.6,1.85,Action|Drama|War,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Need for Speed,2014,6.5,2.35,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Ice Age,2002,7.6,1.85,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lincoln,2012,7.4,2.35,Biography|Drama|History|War,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
The Matrix,1999,8.7,2.35,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Apollo 13,1995,7.6,2.35,Adventure|Drama|History,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Total Recall,1990,7.5,1.85,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Les Misérables,2012,7.6,1.85,Drama|Musical|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
You've Got Mail,1998,6.5,1.85,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Step Brothers,2008,6.9,2.35,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mask of Zorro,1998,6.7,2.35,Action|Adventure|Comedy|Romance|Thriller|Western,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
Due Date,2010,6.6,2.35,Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Unbroken,2014,7.2,2.35,Biography|Drama|Sport|War,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
The Dictator,2012,6.4,2.35,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Focus,2015,6.6,1.85,Comedy|Crime|Drama|Romance,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
This Means War,2012,6.3,2.35,Action|Comedy|Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Blade: Trinity,2004,5.9,2.35,Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
Resident Evil: Retribution,2012,5.4,2.35,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Death Race,2008,6.4,2.35,Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fight Club,1999,8.8,2.35,Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Everest,2015,7.1,2.35,Adventure|Biography|Drama|History|Sport|Thriller,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
Perfume: The Story of a Murderer,2006,7.5,2.35,Crime|Drama|Fantasy,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Austin Powers in Goldmember,2002,6.2,2.35,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jurassic Park,1993,8.1,1.85,Adventure|Sci-Fi|Thriller,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Blades of Glory,2007,6.3,1.85,Comedy|Sport,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
300,2006,7.7,2.35,Action|Drama|Fantasy|War,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Meet the Fockers,2004,6.3,1.85,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Marley & Me,2008,7.1,2.35,Comedy|Drama|Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Green Mile,1999,8.5,1.85,Crime|Drama|Fantasy|Mystery,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Gone Girl,2014,8.1,2.35,Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
The Bourne Identity,2002,7.9,2.35,Action|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
GoldenEye,1995,7.2,2.35,Action|Adventure|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Truman Show,1998,8.1,1.85,Comedy|Drama|Sci-Fi,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2 Guns,2013,6.7,2.35,Action|Comedy|Crime|Drama|Thriller,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Italian Job,2003,7,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Antz,1998,6.6,1.85,Adventure|Animation|Comedy|Family,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Scorch Trials,2015,6.4,2.35,Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
RED,2010,7.1,2.35,Action|Comedy|Crime|Thriller,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Collateral,2004,7.6,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Scorpion King,2002,5.5,2.35,Action|Adventure|Fantasy|Thriller,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Jack Reacher,2012,7,2.35,Action|Crime|Mystery|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Contagion,2011,6.6,1.85,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Happening,2008,5,1.85,Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Man on Fire,2004,7.7,2.35,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Starsky & Hutch,2004,6.1,2.35,Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellboy,2004,6.8,1.85,Action|Fantasy|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
Alien: Resurrection,1997,6.3,2.35,Action|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Shooter,2007,7.2,2.35,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
The Lego Movie,2014,7.8,2.35,Action|Adventure|Animation|Comedy|Family|Fantasy,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Reign of Fire,2002,6.2,2.35,Action|Adventure|Fantasy|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Gangster Squad,2013,6.7,2.35,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Invictus,2009,7.4,2.35,Biography|Drama|History|Sport,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
State of Play,2009,7.1,2.35,Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Almost Famous,2000,7.9,1.85,Adventure|Comedy|Drama|Music,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Event Horizon,1997,6.7,2.35,Horror|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Avengers,2012,8.1,1.85,Action|Adventure|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Mortal Instruments: City of Bones,2013,6,2.35,Fantasy|Horror|Mystery|Romance,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
Deadpool,2016,8.1,2.35,Action|Adventure|Comedy|Romance|Sci-Fi,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
American Sniper,2014,7.3,2.35,Action|Biography|Drama|History|Thriller|War,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
The Internship,2013,6.3,2.35,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: Afterlife,2010,5.9,2.35,Action|Adventure|Horror|Sci-Fi,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Devil's Advocate,1997,7.5,2.35,Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Meet the Parents,2000,7,1.85,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Superman,1978,7.3,2.35,Action|Adventure|Drama|Romance|Sci-Fi,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Hitch,2005,6.6,2.35,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American Wedding,2003,6.3,2.35,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Captain Phillips,2013,7.9,2.35,Biography|Drama|Thriller,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Date Night,2010,6.3,2.35,Comedy|Crime|Romance|Thriller,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Equalizer,2014,7.2,2.35,Action|Crime|Thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Pursuit of Happyness,2006,8,2.35,Biography|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flightplan,2005,6.2,2.35,Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Alien 3,1992,6.4,2.35,Action|Horror|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Ronin,1998,7.3,2.35,Action|Adventure|Crime|Thriller,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Watch,2012,5.7,2.35,Action|Comedy|Sci-Fi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Changeling,2008,7.8,2.35,Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Æon Flux,2005,5.5,2.35,Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Blade II,2002,6.7,1.85,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Seven Pounds,2008,7.7,2.35,Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Godfather: Part III,1990,7.6,1.85,Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Mass,2015,7,2.35,Biography|Crime|Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Flags of Our Fathers,2006,7.1,2.35,Drama|History|War,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
Law Abiding Citizen,2009,7.4,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Grindhouse,2007,7.6,2.35,Action|Horror|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Catch Me If You Can,2002,8,1.85,Biography|Crime|Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zero Dark Thirty,2012,7.4,1.85,Drama|History|Thriller,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
The Break-Up,2006,5.8,1.85,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Mamma Mia!,2008,6.3,2.35,Comedy|Family|Musical|Romance,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
The Thin Red Line,1998,7.6,2.35,Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
The Change-Up,2011,6.4,2.35,Comedy|Fantasy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Man on the Moon,1999,7.4,2.35,Biography|Comedy|Drama,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Casino,1995,8.2,2.35,Biography|Crime|Drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Me, Myself & Irene",2000,6.5,1.85,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Twilight Saga: New Moon,2009,4.6,2.35,Adventure|Drama|Fantasy|Romance,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
Shrek,2001,7.9,1.85,Adventure|Animation|Comedy|Family|Fantasy,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Adjustment Bureau,2011,7.1,1.85,Romance|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Robin Hood: Prince of Thieves,1991,6.9,1.85,Action|Adventure|Drama|Romance,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jerry Maguire,1996,7.3,1.85,Comedy|Drama|Romance|Sport,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Ted,2012,7,1.85,Comedy|Fantasy,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
As Good as It Gets,1997,7.7,1.85,Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Anchorman 2: The Legend Continues,2013,6.3,2.35,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Deeds,2002,5.8,1.85,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Super 8,2011,7.1,2.35,Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Erin Brockovich,2000,7.3,1.85,Biography|Drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
How to Lose a Guy in 10 Days,2003,6.4,1.85,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22 Jump Street,2014,7.1,2.35,Action|Comedy|Crime,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Interview with the Vampire: The Vampire Chronicles,1994,7.6,1.85,Drama|Fantasy|Horror,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Yes Man,2008,6.8,2.35,Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Inside Man,2006,7.6,2.35,Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Payback,1999,7.1,2.35,Action|Crime|Drama|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
We Bought a Zoo,2011,7.1,1.85,Comedy|Drama|Family,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Knowing,2009,6.2,2.35,Drama|Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
Moneyball,2011,7.6,1.85,Biography|Drama|Sport,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Non-Stop,2014,7,2.35,Action|Mystery|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
V for Vendetta,2005,8.2,2.35,Action|Drama|Thriller,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Hansel & Gretel: Witch Hunters,2013,6.1,2.35,Action|Fantasy|Horror,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
I Am Number Four,2011,6.1,1.85,Action|Adventure|Sci-Fi|Thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Syriana,2005,7,2.35,Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Game,1997,7.8,2.35,Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Silent Hill,2006,6.6,2.35,Adventure|Horror|Mystery,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
American Reunion,2012,6.7,1.85,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Negotiator,1998,7.3,2.35,Action|Crime|Drama|Mystery|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
The Judge,2014,7.4,2.35,Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: Apocalypse,2004,6.2,2.35,Action|Horror|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Beach,2000,6.6,2.35,Adventure|Drama|Thriller,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
The Iron Giant,1999,8,2.35,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
The Life Aquatic with Steve Zissou,2004,7.3,2.35,Adventure|Comedy|Drama,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Promises,2007,7.7,1.85,Crime|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Gamer,2009,5.8,1.85,Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Traffic,2000,7.6,1.85,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Indiana Jones and the Last Crusade,1989,8.3,2.35,Action|Adventure|Fantasy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chappie,2015,6.9,2.35,Action|Crime|Drama|Sci-Fi|Thriller,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
The Bone Collector,1999,6.7,2.35,Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Panic Room,2002,6.8,2.35,Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Three Kings,1999,7.1,2.35,Action|Adventure|Comedy|Drama|War,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
K-PAX,2001,7.4,2.35,Drama|Mystery|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3:10 to Yuma,2007,7.8,2.35,Adventure|Crime|Drama|Western,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Taken 3,2014,6,2.35,Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Cable Guy,1996,6,2.35,Comedy|Drama|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
First Blood,1982,7.7,2.35,Action|Adventure|Drama,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Insomnia,2002,7.2,2.35,Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
